neighbourhood_group_encoded,neighbourhood_encoded,room_type_encoded,price_category,minimum_nights,number_of_reviews
2,12,0,medium,2,1
0,44,1,medium,3,0
0,84,0,medium,31,0
0,122,0,high,1,2
2,12,1,low,30,0
2,123,0,high,3,1
2,12,1,low,30,0
0,122,0,medium,1,4
2,12,0,high,30,0
3,5,1,medium,2,0
0,84,0,medium,30,0
0,44,0,medium,2,2
0,16,0,medium,4,2
0,122,0,high,3,3
2,116,0,medium,4,0
3,153,1,medium,5,0
0,69,0,high,4,6
2,211,0,medium,4,0
0,44,1,low,2,0
0,190,0,high,2,2
0,122,0,medium,7,2
0,208,0,high,2,3
0,44,0,high,2,1
0,17,0,medium,6,2
2,116,0,high,6,1
0,44,1,low,1,1
3,42,0,low,1,5
0,3,1,low,2,0
0,44,1,medium,1,0
2,46,0,high,30,1
3,80,0,medium,1,4
2,142,1,medium,1,2
0,208,0,high,1,2
0,56,0,high,3,2
3,32,0,medium,2,4
2,116,2,low,4,0
2,124,0,high,2,2
3,184,0,high,2,0
2,12,1,low,1,4
2,116,2,low,4,0
2,45,0,high,6,0
0,122,0,high,2,6
0,190,0,high,2,4
0,218,0,high,30,0
0,122,0,high,2,1
0,122,0,high,3,3
0,16,0,medium,2,0
0,111,0,high,3,3
1,156,1,low,1,0
2,12,0,high,3,1
0,16,0,high,1,2
3,151,1,low,2,0
0,44,1,low,1,2
2,123,1,low,4,2
3,128,0,low,1,12
2,123,0,high,2,2
0,122,0,high,2,4
2,124,1,low,6,1
0,218,1,low,1,9
3,50,1,low,1,4
2,124,0,low,3,2
0,44,0,medium,1,2
3,0,0,medium,31,0
2,116,0,medium,3,0
2,12,1,medium,10,0
2,172,1,medium,1,4
0,16,0,medium,5,1
2,123,0,high,2,1
2,45,0,high,2,3
4,219,0,medium,2,1
0,75,0,high,1,3
3,59,1,low,1,1
0,3,1,medium,1,0
2,124,0,high,1,1
2,116,1,low,2,1
3,154,1,low,1,0
0,208,0,high,4,0
0,17,0,high,3,1
2,124,0,high,1,2
0,16,0,high,1,1
0,69,0,high,1,0
0,17,0,high,2,5
0,69,0,high,1,0
0,208,0,medium,1,0
0,84,0,high,2,1
0,122,2,low,1,6
2,74,1,low,1,2
0,122,0,medium,1,4
0,122,0,high,1,0
0,16,0,high,1,1
0,77,0,high,1,1
0,77,0,high,3,3
0,208,0,high,1,2
0,16,0,high,2,0
2,116,1,low,6,1
0,122,0,medium,1,5
3,151,1,low,5,1
0,122,0,high,1,0
0,208,0,high,1,0
1,90,2,low,1,0
0,16,1,high,1,0
3,151,0,high,1,3
0,114,0,high,1,0
0,69,0,high,1,0
2,123,0,high,3,3
3,42,1,low,1,2
0,122,0,high,1,0
2,124,1,low,1,3
3,152,1,low,1,3
3,154,1,low,1,0
0,111,1,low,2,1
0,218,0,high,4,1
2,110,0,high,1,2
3,180,1,low,1,2
2,116,1,low,2,5
3,180,1,low,1,5
3,128,1,low,2,2
0,208,1,medium,5,0
3,167,1,low,29,0
3,167,1,low,30,0
2,124,0,high,2,1
1,112,1,low,2,0
0,218,0,high,2,0
0,187,1,medium,1,1
2,124,1,low,7,1
1,106,0,medium,2,0
0,16,0,medium,30,0
0,44,0,medium,2,3
0,122,0,high,1,13
0,16,1,low,15,0
0,56,0,high,2,2
1,179,0,low,3,2
0,122,0,high,2,0
2,12,1,low,30,0
2,116,0,medium,7,0
3,42,0,medium,7,1
0,190,1,low,14,0
3,195,0,high,2,2
0,118,0,high,1,0
0,208,0,high,1,0
0,69,0,high,1,0
3,151,1,low,20,0
3,104,1,low,1,2
3,162,0,medium,1,0
2,166,1,low,2,0
0,44,1,low,1,7
2,12,1,low,4,0
0,122,0,high,2,2
0,114,1,medium,14,3
2,12,0,medium,1,5
3,147,0,low,2,0
2,12,1,low,4,1
0,17,0,medium,1,0
0,122,0,medium,7,0
0,111,0,high,3,4
0,66,0,high,1,0
3,151,0,low,3,1
0,84,1,low,10,1
2,123,0,high,2,1
4,144,1,low,2,0
2,116,0,low,2,1
0,83,1,low,1,5
2,123,0,high,2,5
2,123,0,high,2,0
2,12,1,low,30,0
0,218,1,high,4,0
1,164,1,low,2,3
0,187,1,medium,1,5
2,211,0,high,28,0
0,187,1,medium,1,10
1,129,1,low,91,0
3,42,1,low,2,1
0,44,1,low,2,4
2,110,0,high,1,5
2,12,1,low,3,0
0,84,0,high,1,1
3,128,2,low,1,1
2,123,0,medium,5,1
3,59,1,low,30,0
3,80,0,medium,3,0
3,152,1,low,2,2
0,84,1,low,3,0
3,165,1,low,30,0
3,167,1,low,30,0
3,167,1,low,30,0
3,167,1,low,30,0
3,5,1,low,30,0
3,5,1,low,30,0
3,151,1,low,6,0
3,5,1,low,30,0
3,5,1,low,30,0
3,5,1,low,30,0
2,12,0,medium,4,1
2,12,1,low,30,0
2,12,1,low,29,0
3,151,1,low,2,0
2,211,0,low,7,0
3,195,1,low,1,2
0,83,1,low,4,2
2,202,1,low,30,0
0,111,0,medium,30,0
0,56,1,high,7,0
2,135,0,high,14,0
3,42,1,low,3,0
0,17,0,medium,30,0
3,104,1,low,1,2
0,111,0,high,3,10
2,45,0,medium,30,1
0,44,1,low,1,2
3,152,0,high,2,10
0,208,0,high,4,0
2,124,1,medium,2,0
2,79,1,low,1,0
3,54,1,low,2,3
3,151,0,high,3,1
2,12,0,medium,4,0
3,152,0,medium,2,7
2,12,1,low,7,0
0,84,0,high,14,0
0,84,0,high,14,0
3,21,2,low,1,4
0,84,1,low,1,0
2,177,1,low,1,0
2,12,1,low,4,2
3,54,0,high,1,7
3,59,0,low,2,7
0,190,0,high,3,0
3,204,0,medium,2,1
2,12,1,medium,1,0
0,111,2,medium,1,1
0,44,0,low,7,0
3,5,1,low,2,2
0,122,1,low,1,1
0,208,0,high,30,1
2,166,1,low,2,1
0,122,0,medium,2,1
0,208,0,high,4,0
3,59,1,low,4,0
0,122,0,medium,3,2
0,199,0,medium,2,3
0,84,0,high,1,1
3,2,0,medium,1,0
0,190,0,low,1,0
0,208,0,high,2,0
2,124,0,medium,2,2
3,151,1,low,5,2
0,75,0,high,3,3
4,105,0,low,2,0
3,42,0,high,5,0
0,218,1,medium,3,1
3,151,0,medium,3,0
2,116,0,high,7,2
0,122,0,high,1,7
2,124,0,medium,4,3
0,122,0,high,3,3
0,83,1,low,1,2
0,122,0,high,3,3
3,104,1,low,1,2
3,42,0,high,3,3
0,208,0,high,3,2
2,124,0,medium,3,2
2,176,1,low,5,0
1,10,1,low,2,0
0,208,0,high,3,2
0,208,0,medium,3,0
0,55,0,high,2,1
2,12,0,high,2,1
3,151,0,medium,3,0
2,202,2,low,5,2
0,44,0,high,2,1
2,124,0,high,1,0
0,17,0,medium,8,1
0,84,0,high,7,1
0,122,0,medium,4,2
0,84,1,medium,4,2
2,166,0,medium,2,1
2,220,0,medium,2,0
3,104,1,low,1,5
3,104,1,low,2,1
1,101,1,low,2,2
2,116,0,medium,7,2
2,176,1,low,5,0
0,3,0,medium,3,1
2,12,0,medium,3,1
0,218,0,high,3,1
0,122,0,high,3,2
2,12,0,medium,2,1
2,45,0,medium,15,0
2,116,0,high,1,8
0,44,1,low,2,1
0,114,0,high,4,1
2,79,1,low,2,3
3,104,1,low,1,1
2,12,1,low,1,4
0,190,0,high,1,1
2,124,0,medium,3,7
0,114,1,high,1,2
2,12,1,low,1,1
2,12,1,low,1,4
0,218,0,medium,30,0
2,176,1,low,1,2
2,176,1,low,1,5
0,218,0,high,4,0
2,12,1,low,1,4
0,208,0,medium,1,1
0,122,1,low,1,1
0,218,0,high,1,0
0,16,1,medium,1,0
2,211,0,medium,2,6
3,152,0,high,2,5
2,12,1,low,1,3
3,42,0,medium,2,2
0,122,0,high,2,3
0,114,0,high,1,1
2,124,0,high,30,0
0,218,0,high,30,5
3,54,1,medium,1,0
0,44,1,low,3,0
3,42,0,medium,1,1
2,150,1,medium,1,3
0,190,0,medium,3,3
0,16,0,high,1,0
2,103,0,medium,2,3
0,218,1,high,1,2
0,208,0,high,3,1
2,12,0,high,2,1
2,116,0,medium,3,1
2,124,0,medium,2,3
0,218,1,low,30,0
2,124,0,medium,2,6
0,122,0,high,4,2
0,122,0,high,2,0
2,12,0,high,3,0
3,80,1,low,1,0
3,80,0,high,1,0
0,44,1,low,1,1
2,124,0,high,3,1
3,54,0,low,2,0
2,211,0,medium,7,2
2,12,1,low,7,1
0,56,0,high,5,0
0,218,0,high,3,2
0,84,0,high,1,0
2,81,1,low,3,0
0,111,0,high,3,4
0,44,1,low,5,1
0,44,1,low,5,0
0,44,1,medium,5,1
0,44,0,high,1,4
0,121,0,medium,30,0
2,79,2,medium,15,0
3,42,0,low,20,0
0,122,0,medium,1,4
3,42,0,high,2,2
1,88,0,low,2,2
0,122,0,medium,1,3
3,205,1,low,14,0
0,208,0,high,1,2
0,218,1,high,3,0
0,69,1,medium,4,0
2,12,0,medium,4,1
2,109,1,medium,31,0
2,46,0,high,2,3
3,42,0,high,2,0
0,218,0,high,3,4
2,124,1,low,1,2
0,16,1,low,30,0
2,124,0,high,1,1
2,124,0,medium,2,0
2,216,0,low,5,1
3,8,1,low,2,4
2,124,0,medium,15,1
3,165,0,high,2,2
0,44,0,high,2,1
2,172,0,medium,2,2
0,122,0,high,1,5
0,83,0,medium,1,3
3,42,0,high,2,1
0,77,0,high,2,0
0,114,0,high,3,2
2,176,0,medium,2,0
3,42,0,medium,2,5
0,17,1,low,14,0
2,123,0,medium,3,0
2,12,0,high,4,0
0,122,0,high,4,4
0,44,1,medium,1,0
2,123,0,low,3,0
2,124,1,low,4,1
2,116,1,low,15,0
0,122,0,high,4,0
3,104,1,low,1,1
0,77,0,high,1,4
3,162,1,low,2,1
0,122,0,medium,1,4
0,208,0,medium,30,0
1,96,0,medium,3,0
3,42,0,high,3,0
3,42,0,high,2,1
0,78,0,medium,2,5
2,79,1,low,14,0
2,124,1,low,1,4
0,108,1,low,1,2
0,16,0,medium,3,2
3,127,0,low,1,1
3,165,1,low,1,2
0,77,0,high,1,4
0,78,1,high,4,2
2,123,0,medium,2,1
2,12,1,medium,3,1
0,17,0,high,3,0
0,83,1,low,1,0
0,83,1,low,1,0
0,114,0,high,2,3
0,193,0,high,4,3
0,111,0,high,30,0
2,123,0,high,3,0
0,111,0,medium,30,0
0,122,1,low,3,1
2,116,1,medium,4,0
0,111,0,medium,30,0
2,123,1,low,1,1
0,44,1,low,30,0
2,12,0,high,2,0
0,218,1,medium,6,4
0,121,0,medium,30,0
1,96,1,medium,1,0
0,16,0,high,2,3
2,12,0,medium,1,3
0,77,0,high,2,1
2,12,1,low,2,1
2,116,0,medium,30,2
0,16,0,high,2,4
0,218,0,high,3,1
0,122,0,high,2,3
0,122,0,high,3,3
0,3,0,high,2,5
0,122,0,medium,30,0
3,165,2,low,1,3
0,55,0,high,2,4
2,82,0,high,4,0
2,82,0,high,3,0
2,124,0,high,3,2
2,124,0,high,3,0
0,75,0,high,3,4
0,44,0,low,2,1
3,8,2,low,2,0
0,77,0,high,3,1
2,124,0,high,3,0
2,124,0,high,3,2
2,46,0,high,4,0
2,124,0,high,3,1
3,42,0,low,1,1
2,116,0,medium,3,0
0,75,0,high,2,1
0,122,1,medium,3,1
0,111,0,medium,3,2
2,116,0,low,1,8
3,54,1,medium,1,2
3,80,1,low,1,0
2,123,0,medium,3,0
0,84,0,high,5,0
0,122,0,medium,2,4
0,190,0,high,4,0
2,116,0,medium,2,2
0,53,0,medium,1,0
0,78,0,high,1,1
0,55,0,medium,1,0
0,122,0,medium,3,1
0,111,0,medium,30,0
2,124,1,low,2,1
0,75,0,high,3,0
2,12,1,low,1,2
0,16,0,high,2,0
0,84,0,high,30,0
0,122,0,medium,3,2
3,80,1,low,2,6
0,84,1,medium,1,4
1,106,0,high,2,0
0,53,0,medium,7,0
0,77,0,medium,2,0
0,17,0,medium,1,7
3,104,1,low,1,0
0,122,0,high,3,3
0,56,0,medium,30,0
0,84,0,medium,5,1
0,111,0,medium,1,3
0,190,0,high,2,1
2,124,1,low,1,1
2,12,1,low,3,0
0,122,0,high,4,8
0,44,1,low,30,0
0,44,1,low,30,0
0,218,0,medium,2,3
2,103,1,low,1,8
0,44,1,low,30,0
0,44,1,low,30,2
0,3,0,high,2,1
0,44,0,high,2,0
2,82,0,high,3,1
0,44,1,low,30,0
0,44,1,low,30,0
3,151,0,high,2,1
0,84,0,high,3,0
2,79,2,low,3,3
1,96,1,low,3,0
3,151,0,high,5,1
0,121,0,medium,30,0
4,194,0,low,2,1
1,96,1,low,3,0
0,44,1,low,30,0
0,122,0,high,1,3
2,12,0,medium,1,3
1,96,1,low,3,0
1,96,1,low,3,0
3,80,1,low,1,3
0,193,0,high,3,2
2,150,1,low,2,1
0,77,0,high,4,2
0,122,0,high,1,2
2,116,1,low,7,0
2,124,0,high,2,5
3,128,1,low,3,0
2,211,0,high,5,0
0,48,1,low,4,0
2,45,1,low,30,0
2,45,1,low,30,0
0,122,0,high,1,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,124,0,medium,7,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,45,1,low,30,0
2,124,0,high,2,0
0,56,0,high,2,2
0,114,0,high,30,0
3,42,2,low,2,1
0,122,0,high,2,1
0,17,1,medium,1,0
0,77,0,high,2,0
2,82,0,medium,1,2
0,122,0,high,3,1
0,16,0,high,3,3
2,12,1,low,5,1
2,79,0,medium,20,0
0,84,0,medium,2,2
0,111,0,medium,30,0
3,100,1,low,1,0
1,168,1,low,3,1
0,122,0,high,1,5
0,208,1,high,8,0
2,12,0,low,28,0
0,118,0,high,3,3
3,165,1,low,1,4
3,36,1,low,3,1
0,78,1,low,30,0
2,109,1,low,14,1
1,126,0,low,3,2
0,118,0,high,3,4
0,84,0,high,1,0
2,124,0,high,2,5
3,151,0,medium,4,0
0,122,0,high,3,0
2,116,1,low,2,0
3,42,1,medium,1,2
2,124,0,high,3,3
0,77,0,high,3,2
2,116,1,low,2,0
3,89,0,low,1,0
0,77,0,high,3,0
3,154,1,low,7,1
0,17,0,high,2,1
3,152,1,low,1,1
2,116,1,low,3,1
0,66,0,high,2,0
0,122,0,high,3,4
2,18,1,low,10,0
0,122,0,high,1,10
2,12,0,medium,2,4
2,45,0,medium,3,1
0,122,0,high,1,12
3,165,2,low,1,0
2,79,2,low,10,1
2,79,2,low,4,1
0,118,0,high,7,0
2,79,2,low,10,0
0,56,0,high,2,1
2,216,0,low,3,6
0,208,0,high,3,2
0,208,0,high,2,4
1,101,0,low,1,4
0,17,0,high,3,1
3,54,2,low,30,0
2,116,2,low,30,0
3,42,1,medium,1,9
0,111,0,high,1,1
2,81,1,low,3,0
3,128,2,low,1,2
0,69,0,medium,1,0
2,116,1,low,30,0
2,116,1,low,30,0
0,83,1,low,1,2
2,116,1,low,30,0
1,201,1,low,2,1
0,84,0,medium,3,3
0,3,0,medium,3,0
2,81,0,low,1,0
0,122,0,medium,1,6
4,24,0,low,1,1
2,116,1,low,3,0
2,124,0,high,2,4
2,45,1,medium,30,0
0,75,0,medium,10,1
0,114,0,high,3,0
0,122,0,high,3,2
0,17,1,medium,1,7
2,81,0,low,2,0
2,116,0,high,2,3
0,111,0,high,2,2
2,116,0,high,2,2
2,116,0,high,2,1
2,124,0,medium,3,1
0,190,0,low,24,0
0,69,0,medium,2,1
2,45,0,medium,2,2
0,122,1,medium,1,0
0,122,0,high,3,14
0,122,0,high,4,0
0,17,1,medium,1,9
2,81,1,low,1,0
1,192,0,low,1,6
0,83,1,low,1,0
0,208,1,medium,1,1
1,101,1,medium,3,0
0,17,2,high,7,0
2,109,0,high,5,0
0,208,0,high,2,1
0,84,0,medium,4,1
0,122,0,medium,3,2
2,81,0,low,3,1
3,11,0,low,1,8
2,82,0,high,1,2
2,45,1,low,2,2
0,208,0,high,3,2
0,111,1,medium,1,0
0,44,1,low,1,1
3,128,1,low,1,4
2,107,0,low,11,0
2,158,0,high,3,1
0,190,1,low,1,0
0,44,1,low,1,0
2,18,1,low,3,0
0,78,0,high,3,0
3,152,0,high,2,4
0,121,0,high,3,0
3,93,0,medium,3,0
0,78,0,medium,4,0
4,64,0,medium,5,0
2,79,1,low,3,0
2,103,1,low,1,6
2,123,1,medium,2,0
3,42,1,low,1,1
0,66,0,medium,2,0
2,79,1,low,1,3
2,12,0,medium,1,1
2,81,1,medium,1,0
3,2,1,low,1,2
0,44,0,high,3,0
0,17,1,low,3,0
3,195,0,high,3,2
0,218,1,high,2,1
2,124,0,high,2,0
2,124,0,medium,2,1
2,211,1,low,6,1
0,193,0,medium,1,0
0,69,0,medium,30,0
1,156,1,low,3,0
0,84,0,high,7,0
2,197,1,low,30,0
0,78,1,medium,1,0
0,78,1,medium,1,0
0,78,1,medium,1,0
0,78,1,medium,1,0
0,3,0,high,4,3
2,12,1,low,3,1
3,80,0,low,1,4
2,12,0,high,2,1
2,7,1,low,1,0
0,208,0,high,2,0
3,50,1,low,1,6
0,17,0,high,3,0
2,12,0,medium,3,1
2,150,1,low,15,1
3,153,1,low,1,4
0,3,0,medium,5,1
2,124,0,high,3,3
3,128,1,low,1,1
2,124,0,medium,30,1
2,211,0,medium,2,0
2,107,0,medium,3,0
3,128,1,low,1,2
2,81,1,low,2,0
2,123,1,low,3,1
3,42,1,low,2,3
0,187,0,high,7,0
1,39,2,low,1,4
3,80,0,low,1,5
0,190,0,high,3,1
3,165,1,low,2,2
3,128,1,low,1,0
2,79,0,low,2,1
0,83,1,low,3,0
2,116,1,low,5,0
0,122,1,medium,1,0
3,128,1,low,1,4
0,44,1,low,3,0
0,118,0,medium,2,3
2,79,1,low,1,2
2,116,0,medium,4,2
2,116,0,high,2,1
0,114,0,high,1,1
0,84,0,medium,3,1
1,174,0,low,3,1
0,83,0,medium,14,0
0,84,0,medium,5,0
2,116,1,low,7,0
0,17,0,high,2,0
2,81,1,low,3,0
0,44,0,medium,3,2
2,135,0,high,3,4
0,78,0,high,3,1
2,79,0,low,1,0
0,44,1,low,5,0
0,218,0,medium,28,0
0,84,0,medium,7,0
0,77,0,high,2,1
0,190,1,low,14,0
2,124,0,medium,2,0
3,54,0,medium,20,0
2,12,2,low,30,0
0,111,1,medium,1,0
2,18,0,medium,9,0
0,218,0,high,3,0
0,17,1,low,1,3
2,123,0,low,4,2
0,78,0,high,1,1
2,82,0,medium,3,1
0,190,1,medium,2,0
0,3,0,high,2,0
3,151,1,medium,2,0
0,187,1,low,30,0
3,180,1,low,1,0
0,122,0,high,1,4
2,123,0,low,1,0
1,72,0,medium,1,3
3,0,1,medium,2,0
0,187,1,low,30,0
0,75,0,medium,30,0
2,12,1,low,3,1
0,208,0,high,1,1
2,79,1,low,1,1
2,176,1,low,3,0
2,124,1,low,3,3
0,111,0,high,1,1
0,84,2,low,1,1
0,16,0,high,2,1
0,218,0,high,1,4
0,122,0,high,3,0
0,111,0,high,1,4
2,46,0,high,3,0
2,124,1,low,3,1
2,124,0,medium,5,1
2,202,1,low,2,1
0,16,0,medium,5,3
0,77,0,medium,1,2
2,81,1,low,2,1
0,44,0,medium,1,0
0,84,1,low,8,0
0,56,0,high,1,1
0,3,0,high,7,1
1,28,0,low,7,0
0,190,0,medium,5,4
0,122,0,high,3,1
0,218,0,high,30,0
2,116,0,medium,5,0
2,171,0,medium,6,0
0,78,0,high,5,2
0,44,0,medium,31,2
1,101,0,low,2,0
3,151,0,medium,3,0
0,44,0,medium,31,0
0,218,0,high,1,7
2,81,0,low,2,1
0,111,0,high,1,3
0,17,0,high,30,3
0,44,0,medium,30,1
3,60,0,medium,5,1
2,124,0,medium,30,0
2,124,0,medium,2,4
0,122,0,high,3,0
0,44,0,medium,30,0
2,202,1,low,2,2
2,202,1,low,2,0
1,101,1,low,1,0
0,218,0,high,30,0
0,16,0,medium,1,5
0,77,0,high,2,0
2,124,0,medium,1,2
0,84,0,low,30,0
1,87,0,medium,4,0
0,16,0,high,1,0
2,124,0,medium,2,0
0,218,0,medium,30,0
0,111,0,high,9,0
0,218,0,medium,1,3
0,69,0,high,30,0
2,81,0,low,2,1
0,84,0,high,2,0
0,122,0,medium,4,0
2,26,2,low,1,1
0,69,0,high,30,0
3,54,0,medium,3,0
0,69,0,high,30,0
2,124,0,high,2,0
0,69,0,high,30,0
2,107,0,medium,4,0
0,69,0,high,30,0
0,69,0,medium,30,0
2,124,0,medium,2,2
3,42,0,high,4,0
0,114,1,medium,1,0
0,83,1,low,3,1
2,124,0,medium,2,3
0,69,0,medium,30,0
3,80,1,low,2,0
0,111,0,high,2,0
2,124,0,medium,2,0
3,128,1,low,1,0
0,218,0,medium,3,2
0,190,1,low,2,2
3,42,0,low,2,0
3,5,0,medium,1,2
2,116,1,low,2,0
0,17,1,low,3,0
0,190,1,low,2,1
2,202,1,low,3,0
3,154,1,low,1,3
2,135,0,medium,2,0
2,211,2,low,1,4
3,59,2,low,1,0
0,3,0,high,1,8
2,82,0,medium,30,0
3,54,1,low,1,0
2,12,1,low,1,3
3,128,0,medium,1,0
1,73,1,low,2,1
2,124,0,medium,1,7
0,111,0,high,2,1
0,114,1,low,2,2
0,17,0,high,1,2
1,179,1,low,1,2
2,18,1,low,1,0
2,37,1,low,1,0
2,12,1,low,3,1
2,12,0,high,2,1
2,171,0,low,21,0
2,150,1,low,2,0
3,167,1,medium,5,0
0,84,1,medium,2,0
2,12,1,low,2,1
0,56,0,medium,2,1
3,8,0,low,1,5
2,82,1,medium,3,1
0,122,0,high,3,3
0,122,0,medium,1,4
0,44,1,low,3,0
3,42,1,low,3,1
3,54,1,low,14,0
0,218,0,medium,3,1
3,155,1,medium,3,0
3,0,1,low,1,0
4,105,0,medium,3,1
0,190,1,medium,2,3
0,17,0,medium,4,0
2,79,1,low,1,4
3,60,0,medium,1,0
2,81,1,low,2,2
2,124,0,low,3,1
0,44,1,low,2,3
3,0,1,low,2,0
0,193,0,medium,5,0
2,124,1,low,3,0
3,167,1,low,2,1
0,218,0,high,3,1
0,77,0,high,4,0
0,77,0,high,2,0
0,122,2,high,2,0
3,160,0,high,2,0
0,122,2,high,2,0
2,116,2,low,30,0
3,59,0,medium,1,1
2,124,2,low,30,0
0,122,2,high,2,0
0,16,0,high,4,0
2,99,0,medium,3,1
2,116,0,high,1,1
0,83,1,low,2,1
2,116,1,low,1,2
2,79,0,low,2,0
0,44,1,medium,1,0
2,124,0,high,2,0
0,44,1,medium,2,0
2,45,2,low,1,0
0,187,0,medium,1,1
2,123,0,medium,6,1
0,16,0,high,5,0
0,122,1,medium,4,1
0,218,1,high,1,0
0,17,0,low,10,0
0,218,1,high,1,0
0,208,1,low,1,1
2,177,1,medium,2,2
2,211,0,medium,5,1
0,111,0,high,1,2
0,16,0,high,5,1
0,122,0,high,3,1
1,138,1,low,1,1
0,122,0,medium,1,0
2,124,1,low,2,3
0,84,1,low,1,4
2,18,0,medium,4,0
0,53,1,low,1,0
2,12,1,low,4,2
2,116,1,low,3,1
0,218,1,high,2,0
2,116,0,high,2,2
0,77,1,low,15,0
0,69,0,high,6,0
1,156,1,low,3,0
0,69,0,high,3,3
0,83,1,low,1,1
3,2,1,low,1,10
3,128,1,low,1,1
3,5,0,medium,1,1
2,12,0,high,1,1
0,193,0,high,1,0
0,3,0,high,1,1
0,3,0,high,3,0
0,122,0,high,1,1
2,116,2,low,30,0
2,116,1,low,30,0
0,122,1,low,31,0
2,116,2,low,30,0
3,151,1,low,1,2
0,190,1,high,1,3
0,44,1,low,1,1
2,116,2,low,30,0
2,116,2,low,30,0
2,116,1,low,30,0
2,12,2,low,30,0
0,66,0,high,4,1
0,218,0,high,30,0
2,123,0,medium,7,0
2,116,1,low,30,0
0,84,0,medium,3,0
2,12,1,medium,1,0
3,147,0,high,2,0
1,117,1,low,2,0
3,209,0,medium,3,3
0,3,0,high,20,0
3,42,1,medium,1,1
0,122,0,high,1,1
0,190,2,low,1,5
2,12,1,low,1,0
0,83,0,high,1,0
2,74,1,low,1,0
0,16,0,medium,2,1
2,124,0,high,2,0
2,103,1,low,1,0
0,122,0,high,5,0
2,124,0,high,3,0
2,116,1,low,3,0
1,96,1,low,3,0
2,176,1,low,2,1
2,74,0,medium,1,1
0,16,1,low,1,0
2,123,1,low,20,0
3,8,0,high,2,0
2,12,1,low,1,2
2,116,0,medium,2,4
2,220,0,medium,2,0
0,78,1,low,14,0
0,122,0,high,3,3
2,12,1,low,2,0
2,124,1,medium,1,1
2,124,0,high,2,0
2,45,0,high,3,1
2,116,1,low,1,1
0,84,1,medium,1,0
0,44,1,low,1,1
2,202,1,low,3,1
2,124,0,high,2,0
2,124,0,high,2,0
2,124,0,high,3,0
2,46,1,low,1,1
4,105,1,low,1,0
0,44,1,low,30,0
0,84,0,high,1,1
3,0,1,low,1,0
0,83,0,high,5,2
0,190,0,high,4,2
3,59,1,low,3,2
3,5,1,low,1,2
2,116,0,low,3,1
3,89,0,high,5,0
2,211,0,medium,3,0
3,205,1,low,1,0
2,124,0,high,2,1
2,150,0,low,1,0
2,12,1,medium,2,0
0,108,0,high,2,0
2,45,1,medium,2,1
0,218,0,high,3,2
2,211,1,low,1,0
0,44,0,low,1,0
3,165,1,low,2,0
0,190,0,medium,3,0
2,116,1,low,2,2
2,12,1,low,4,1
2,12,1,low,2,0
2,12,0,medium,2,3
3,59,2,low,3,0
2,109,0,medium,4,0
2,211,0,medium,2,0
2,116,1,low,30,1
0,122,0,high,1,0
3,59,2,low,3,2
2,116,1,low,30,1
2,116,1,low,1,4
3,151,0,high,1,0
3,59,2,low,3,0
2,124,1,low,1,0
2,124,0,low,1,0
0,44,1,low,1,1
2,124,1,medium,1,0
3,59,2,low,3,1
0,208,0,medium,3,3
3,59,1,low,1,0
0,3,1,medium,1,2
3,59,2,low,3,0
0,218,0,medium,1,0
2,124,0,low,1,0
0,190,0,medium,1,1
2,12,1,low,3,0
2,12,0,high,2,1
0,122,0,high,1,0
0,218,0,medium,1,1
0,66,0,high,3,3
3,59,2,low,3,2
0,218,0,high,1,0
0,218,0,high,1,3
3,54,1,low,1,2
2,124,0,high,3,0
3,50,0,medium,3,0
2,197,1,medium,1,0
3,50,1,low,3,0
0,218,0,medium,1,0
0,16,0,high,5,2
0,122,0,high,1,0
3,42,1,low,1,0
0,16,0,medium,3,6
2,7,0,medium,2,0
3,50,1,low,3,0
0,122,0,high,1,0
0,122,1,medium,1,0
2,12,0,medium,4,2
3,80,1,low,1,3
0,122,1,medium,1,0
2,12,2,low,3,0
0,122,0,high,1,0
2,166,0,high,10,1
0,16,1,low,1,1
0,190,0,medium,4,0
0,218,1,high,1,0
0,218,1,high,1,0
0,218,1,high,1,0
0,16,0,high,5,1
3,80,0,low,1,3
3,59,2,low,3,2
0,83,0,high,1,1
2,12,2,medium,1,0
0,44,1,low,1,0
0,111,0,medium,2,2
3,167,1,low,2,0
0,190,1,high,1,3
2,150,0,high,3,0
2,124,0,high,10,0
0,190,1,low,1,0
3,59,2,low,3,0
1,117,1,low,1,1
0,66,0,high,3,0
0,17,0,high,2,0
0,208,0,high,3,1
3,59,2,low,3,1
3,59,2,low,3,2
2,81,1,low,1,0
0,16,0,high,1,1
0,69,0,high,1,1
0,208,0,high,1,5
2,81,1,low,1,1
0,3,0,high,5,0
3,151,1,medium,2,0
2,124,0,high,3,2
3,151,1,medium,1,0
2,95,1,medium,1,0
0,122,0,high,2,1
0,122,0,high,3,0
2,37,0,medium,2,0
2,150,1,medium,1,0
2,150,1,low,1,1
0,44,1,low,1,0
2,150,1,low,1,3
4,61,1,low,1,4
3,152,1,low,1,8
0,84,0,high,14,0
